"","id","metric","value","id","metric","value"
"725","182","var1",10.4321288664706,"182","var1",1.1313032734118
"726","182","var2",83.8414473396012,"182","var2",0.913481034932216
"727","182","var3",938.823883332771,"182","var3",0.847606883648225
"728","182","var4",9837.58816866258,"182","var4",0.89216621330211
"729","183","var1",10.2516472162496,"183","var1",1.11173109554674
"730","183","var2",112.857866952719,"183","var2",1.22962477838234
"731","183","var3",1058.56269350664,"183","var3",0.95571175991419
"732","183","var4",10675.7412785075,"183","var4",0.968177922001174
"733","184","var1",10.6181831898543,"184","var1",1.15147977504158
"734","184","var2",108.609010414581,"184","var2",1.18333204381139
"735","184","var3",986.164431347753,"184","var3",0.890347780088494
"736","184","var4",9104.92491888641,"184","var4",0.825721330067352
"737","185","var1",7.01045000126217,"185","var1",0.760242241639491
"738","185","var2",108.516689728127,"185","var2",1.18232617858741
"739","185","var3",998.364961780973,"185","var3",0.901362895663363
"740","185","var4",10405.8727887317,"185","var4",0.943703676435595
"741","186","var1",9.06362241713732,"186","var1",0.982896764478435
"742","186","var2",94.2232003595294,"186","var2",1.02659375893663
"743","186","var3",1081.87216174743,"186","var3",0.976756458590725
"744","186","var4",9031.70400869303,"186","var4",0.819080960389156
"745","187","var1",9.53356773908243,"187","var1",1.03385958212056
"746","187","var2",112.131870138094,"187","var2",1.2217147965938
"747","187","var3",838.994836365897,"187","var3",0.757477319520836
"748","187","var4",10965.1576479767,"187","var4",0.994424955520984
"749","188","var1",8.54199145352483,"188","var1",0.926328941726124
"750","188","var2",87.6386936570264,"188","var2",0.954853322816083
"751","188","var3",961.509242943381,"188","var3",0.868088112668229
"752","188","var4",9595.48138930971,"188","var4",0.870209664110705
"753","189","var1",10.8586491830624,"189","var1",1.17755690356852
"754","189","var2",95.8277802402399,"189","var2",1.04407620153003
"755","189","var3",947.246463409911,"189","var3",0.855211118029351
"756","189","var4",8424.13953141719,"189","var4",0.763981225603068
"757","190","var1",10.4883785171998,"190","var1",1.13740321857282
"758","190","var2",91.1126087100954,"190","var2",0.992702806796129
"759","190","var3",1056.202204137,"190","var3",0.953580617882116
"760","190","var4",9812.69705910798,"190","var4",0.889908850361571
"761","191","var1",10.4504495963538,"191","var1",1.13329004926105
"762","191","var2",110.411593583062,"191","var2",1.20297179945188
"763","191","var3",861.337172830343,"191","var3",0.777648853841866
"764","191","var4",12047.8528811617,"191","var4",1.09261407360461
"765","192","var1",11.0050388906062,"192","var1",1.19343200993059
"766","192","var2",95.2705994979462,"192","var2",1.03800552816662
"767","192","var3",1020.63801593011,"192","var3",0.921471879203128
"768","192","var4",8691.02028443097,"192","var4",0.788184514736272
"769","193","var1",10.0252720003706,"193","var1",1.08718202928987
"770","193","var2",103.242293154026,"193","var2",1.12485983712937
"771","193","var3",927.997808004181,"193","var3",0.837832679844597
"772","193","var4",8453.00712472888,"193","var4",0.766599213972827
"773","194","var1",10.9275320716903,"194","var1",1.18502684938536
"774","194","var2",100.145700802116,"194","var2",1.0911214120885
"775","194","var3",1142.27174303663,"194","var3",1.03128756051418
"776","194","var4",10512.29002261,"194","var4",0.953354604991618
"777","195","var1",11.0769255101761,"195","var1",1.2012276927749
"778","195","var2",74.9785377359105,"195","var2",0.816916625631209
"779","195","var3",742.281632945646,"195","var3",0.67016086068974
"780","195","var4",10856.1011283339,"195","var4",0.984534671388578
"781","196","var1",9.47052497427166,"196","var1",1.02702296352542
"782","196","var2",94.7037893420884,"196","var2",1.03182993907301
"783","196","var3",1046.77733571829,"196","var3",0.945071478424756
"784","196","var4",10123.7442791491,"196","var4",0.91811757547839
"785","197","var1",9.87292842930666,"197","var1",1.07066126130149
"786","197","var2",115.450363134876,"197","var2",1.25787090450112
"787","197","var3",1093.85235987175,"197","var3",0.987572649548278
"788","197","var4",9731.3357694043,"197","var4",0.882530233519739
"789","198","var1",9.56737377109483,"198","var1",1.03752564828655
"790","198","var2",103.970320839984,"198","var2",1.13279194595062
"791","198","var3",913.065636720784,"198","var3",0.824351332179377
"792","198","var4",9217.01231674677,"198","var4",0.835886483110301
"793","199","var1",10.0717762297506,"199","var1",1.09222514058561
"794","199","var2",101.923508199142,"199","var2",1.11049122728703
"795","199","var3",963.792649971489,"199","var3",0.870149661750602
"796","199","var4",10124.9115566878,"199","var4",0.918223435325711
"797","200","var1",7.78951458009456,"200","var1",0.844727232144641
"798","200","var2",102.678788990882,"200","var2",1.11872026794885
"799","200","var3",1051.46754228431,"200","var3",0.94930598016855
"800","200","var4",9605.47600450052,"200","var4",0.8711160710303
"801","201","var1",11.4558901570921,"201","var1",1.24232418909421
"802","201","var2",88.8617699477224,"201","var2",0.968179154266733
"803","201","var3",978.06444511756,"201","var3",0.883034796036795
"804","201","var4",10348.4905463833,"201","var4",0.938499708045275
"805","202","var1",8.66669217398915,"202","var1",0.939852004474277
"806","202","var2",102.834554115242,"202","var2",1.12041738186472
"807","202","var3",976.693386341691,"202","var3",0.881796950603861
"808","202","var4",9512.63981741318,"202","var4",0.862696801177659
"809","203","var1",10.5851847805545,"203","var1",1.14790129082842
"810","203","var2",115.510390316373,"203","var2",1.25852492102418
"811","203","var3",1162.44477774133,"203","var3",1.04950056444744
"812","203","var4",10466.1048950237,"203","var4",0.949166097637666
"813","204","var1",10.2198265598536,"204","var1",1.10828033173777
"814","204","var2",86.6179582414668,"204","var2",0.943732063899589
"815","204","var3",912.010394480639,"204","var3",0.823398618254494
"816","204","var4",10014.5229379218,"204","var4",0.90821234375452
"817","205","var1",8.79837582509018,"205","var1",0.954132325150167
"818","205","var2",106.533672074901,"205","var2",1.16072052797381
"819","205","var3",1051.97972184759,"205","var3",0.94976839589019
"820","205","var4",10251.0157779581,"205","var4",0.929659767447287
"821","206","var1",9.34107654284442,"206","var1",1.01298503933122
"822","206","var2",106.535867460563,"206","var2",1.16074444744598
"823","206","var3",1215.68302730972,"206","var3",1.09756613628543
"824","206","var4",10846.8568608303,"206","var4",0.983696313145482
"825","207","var1",9.71645247650413,"207","var1",1.05369236071738
"826","207","var2",98.4188845367837,"207","var2",1.07230716258247
"827","207","var3",961.27355272873,"207","var3",0.867875322333542
"828","207","var4",9117.15171906438,"207","var4",0.82683017278658
"829","208","var1",9.49338936531863,"208","var1",1.02950247281515
"830","208","var2",99.8011599617996,"208","var2",1.08736752265343
"831","208","var3",1016.08376672388,"208","var3",0.917360125075884
"832","208","var4",10725.8645992878,"208","var4",0.972723582231307
"833","209","var1",9.34939328914372,"209","var1",1.01388694175526
"834","209","var2",98.2917748063224,"209","var2",1.07092225891232
"835","209","var3",964.339564554771,"209","var3",0.870643437605465
"836","209","var4",10496.6984895487,"209","var4",0.951940616240268
"837","210","var1",8.09073896053016,"210","var1",0.877393251897667
"838","210","var2",97.8476949066999,"210","var2",1.06608385763023
"839","210","var3",909.188269394906,"210","var3",0.820850693460877
"840","210","var4",10186.1730914453,"210","var4",0.923779214907923
"841","211","var1",9.80697558640008,"211","var1",1.06350906178152
"842","211","var2",99.1370201675298,"211","var2",1.08013149410359
"843","211","var3",1160.01816168184,"211","var3",1.04730972065607
"844","211","var4",8334.36988971119,"211","var4",0.755840059299172
"845","212","var1",9.34221015616054,"212","var1",1.01310797305565
"846","212","var2",92.6173682169957,"212","var2",1.00909767252548
"847","212","var3",1020.14035086803,"212","var3",0.921022567740284
"848","212","var4",9393.52678215358,"212","var4",0.851894496405337
"849","213","var1",9.43749125684013,"213","var1",1.02344065035219
"850","213","var2",87.649759208725,"213","var2",0.954973885758858
"851","213","var3",968.896936117099,"213","var3",0.874758010717792
"852","213","var4",9746.3690867003,"213","var4",0.883893597947624
"853","214","var1",9.69239330796992,"214","var1",1.05108328480711
"854","214","var2",109.1527144624,"214","var2",1.18925588401284
"855","214","var3",1192.29209120335,"214","var3",1.07644788523673
"856","214","var4",8483.70047922018,"214","var4",0.769382779759538
"857","215","var1",10.7970073852047,"215","var1",1.17087221163382
"858","215","var2",86.6172290432854,"215","var2",0.943724119037823
"859","215","var3",1154.31695692687,"215","var3",1.04216245024551
"860","215","var4",10553.8357263101,"215","var4",0.957122365189912
"861","216","var1",8.73147357065889,"216","var1",0.946877167511154
"862","216","var2",85.6873068290372,"216","var2",0.933592300782859
"863","216","var3",982.327979211187,"216","var3",0.886884081201546
"864","216","var4",9423.23898164651,"216","var4",0.854589081709785
"865","217","var1",11.5900329114447,"217","var1",1.25687118511448
"866","217","var2",126.980177984306,"217","var2",1.38349215193227
"867","217","var3",975.843085749745,"217","var3",0.881029266006462
"868","217","var4",10128.3319564135,"217","var4",0.918533629757407
"869","218","var1",9.76083767511531,"218","var1",1.05850567553764
"870","218","var2",95.8001126739038,"218","var2",1.04377475400101
"871","218","var3",943.125762388869,"218","var3",0.851490788143311
"872","218","var4",9314.09525112331,"218","var4",0.844690888463931
"873","219","var1",10.3061461170407,"219","var1",1.11764118213132
"874","219","var2",80.9199703183947,"219","var2",0.881650550875175
"875","219","var3",984.648322418009,"219","var3",0.888978977709234
"876","219","var4",9590.67069267208,"219","var4",0.869773384310315
"877","220","var1",7.17047003618549,"220","var1",0.777595477171509
"878","220","var2",104.251414531711,"220","var2",1.13585455715999
"879","220","var3",825.040897161886,"220","var3",0.74487915799842
"880","220","var4",9080.41301210849,"220","var4",0.823498356847092
"881","221","var1",9.5921092550248,"221","var1",1.04020806664024
"882","221","var2",105.92644788344,"221","var2",1.15410461424077
"883","221","var3",1145.90653467938,"221","var3",1.03456919242802
"884","221","var4",8420.8210355884,"221","var4",0.763680272787534
"885","222","var1",8.76473326448732,"222","var1",0.950483986501064
"886","222","var2",100.040954448257,"222","var2",1.08998016499933
"887","222","var3",1140.46801892635,"222","var3",1.02965908791222
"888","222","var4",10750.8218197065,"222","var4",0.974986940734807
"889","223","var1",8.88994657468753,"223","var1",0.964062636603778
"890","223","var2",89.367266447004,"223","var2",0.973686710254501
"891","223","var3",930.449780016849,"223","var3",0.840046415981212
"892","223","var4",9753.80818596326,"223","var4",0.88456824633766
"893","224","var1",10.5554486810491,"224","var1",1.14467658500476
"894","224","var2",94.235508082677,"224","var2",1.02672785575909
"895","224","var3",926.11178175655,"224","var3",0.83612990165732
"896","224","var4",10219.4113135183,"224","var4",0.926793573530723
"897","225","var1",8.98130113689185,"225","var1",0.973969503800849
"898","225","var2",109.831815905295,"225","var2",1.19665492480429
"899","225","var3",994.788781927417,"225","var3",0.898134180762887
"900","225","var4",9566.21218721678,"225","var4",0.867555254030722
"901","226","var1",10.0227813153001,"226","var1",1.08691192908219
"902","226","var2",100.255682651473,"226","var2",1.0923197016787
"903","226","var3",875.627315619418,"226","var3",0.790550553097042
"904","226","var4",10514.8934699996,"226","var4",0.953590710402753
"905","227","var1",8.68673239491995,"227","var1",0.942025249056385
"906","227","var2",97.7644181211387,"227","var2",1.06517652877709
"907","227","var3",1031.04698131931,"227","var3",0.930869499856131
"908","227","var4",9703.17157129881,"227","var4",0.8799760357282
"909","228","var1",10.3782923943006,"228","var1",1.12546502333126
"910","228","var2",107.004668191443,"228","var2",1.16585219057793
"911","228","var3",989.462857785591,"228","var3",0.893325728352863
"912","228","var4",11225.7180698915,"228","var4",1.01805505681925
"913","229","var1",10.3876660188784,"229","var1",1.12648153801435
"914","229","var2",107.772930214808,"229","var2",1.17422266616573
"915","229","var3",1116.91322782376,"229","var3",1.00839290217078
"916","229","var4",11620.2964963128,"229","var4",1.05383918749392
"917","230","var1",10.3622711555496,"230","var1",1.12372761382692
"918","230","var2",103.173986748537,"230","var2",1.12411561564992
"919","230","var3",935.786892655809,"230","var3",0.844864969803606
"920","230","var4",10469.5054454318,"230","var4",0.949474491944156
"921","231","var1",10.7770182031168,"231","var1",1.16870450191528
"922","231","var2",91.78042034727,"231","var2",0.999978841321094
"923","231","var3",984.201105506295,"231","var3",0.888575212807657
"924","231","var4",10167.4908140144,"231","var4",0.922084928013045
"925","232","var1",9.88401739960729,"232","var1",1.07186379518124
"926","232","var2",97.8652921485173,"232","var2",1.06627558555451
"927","232","var3",939.362495656938,"232","var3",0.848093163899171
"928","232","var4",10919.6481877175,"232","var4",0.99029772411703
"929","233","var1",10.5282740698911,"233","var1",1.14172965758944
"930","233","var2",98.3518854694906,"233","var2",1.07157718499653
"931","233","var3",867.187258168006,"233","var3",0.782930539459545
"932","233","var4",8968.95490383359,"233","var4",0.813390273778705
"933","234","var1",9.29774356528134,"234","var1",1.00828583172065
"934","234","var2",111.087114144447,"234","var2",1.21033182532349
"935","234","var3",1003.5470434635,"234","var3",0.906041481480915
"936","234","var4",11150.9976614757,"234","var4",1.01127869835721
"937","235","var1",10.7057441236725,"235","var1",1.16097524545988
"938","235","var2",104.626917945405,"235","var2",1.13994579434453
"939","235","var3",971.483990894998,"235","var3",0.877093704852818
"940","235","var4",9937.97631046594,"235","var4",0.901270366352391
"941","236","var1",10.2732448159263,"236","var1",1.1140732287321
"942","236","var2",110.001838576181,"236","var2",1.19850737953033
"943","236","var3",1076.99348805486,"236","var3",0.972351801361278
"944","236","var4",11034.9770613283,"236","var4",1.00075684506108
"945","237","var1",7.55013091913554,"237","var1",0.818767476210773
"946","237","var2",110.538011271131,"237","var2",1.20434916308522
"947","237","var3",1048.41387957143,"237","var3",0.946549014158498
"948","237","var4",10283.8464345428,"237","var4",0.932637164148921
"949","238","var1",10.8879826091412,"238","var1",1.18073794181757
"950","238","var2",105.855728125302,"238","var2",1.15333409846481
"951","238","var3",846.7805865191,"238","var3",0.764506598964381
"952","238","var4",10861.914904837,"238","var4",0.98506192002705
"953","239","var1",10.7562448363066,"239","var1",1.16645175195668
"954","239","var2",101.252612410668,"239","var2",1.10318158988651
"955","239","var3",814.457688864813,"239","var3",0.73532422404016
"956","239","var4",10590.5692318668,"239","var4",0.960453709416966
"957","240","var1",11.1650342703246,"240","var1",1.21078257175005
"958","240","var2",111.814666052595,"240","var2",1.21825875038396
"959","240","var3",1061.99450572932,"240","var3",0.95881013407677
"960","240","var4",9954.83452455376,"240","var4",0.902799229806309
"961","241","var1",9.19875332310885,"241","var1",0.997550919754069
"962","241","var2",104.333447963867,"241","var2",1.13674833925562
"963","241","var3",985.885726123486,"241","var3",0.890096154122441
"964","241","var4",10101.8879372168,"241","var4",0.916135434176667
"965","242","var1",10.7820863314174,"242","var1",1.16925411074488
"966","242","var2",111.533796543217,"242","var2",1.21519858171739
"967","242","var3",986.954515511751,"242","var3",0.891061098941961
"968","242","var4",9507.37423866139,"242","var4",0.862219268333705
"969","243","var1",9.77091394621726,"243","var1",1.05959838812079
"970","243","var2",116.780635249057,"243","var2",1.27236467084417
"971","243","var3",984.716195367816,"243","var3",0.889040256060256
"972","243","var4",11201.7056352317,"243","var4",1.0158773804889
"973","244","var1",9.05258850183782,"244","var1",0.981700200991091
"974","244","var2",91.1503533636225,"244","var2",0.993114047611515
"975","244","var3",800.419607155065,"244","var3",0.722650095375944
"976","244","var4",7949.81341075034,"244","var4",0.72096481429469
"977","245","var1",12.7451318700341,"245","var1",1.38213490162845
"978","245","var2",85.5159904253716,"245","var2",0.931725750398925
"979","245","var3",1018.76959232235,"245","var3",0.919784993366903
"980","245","var4",8141.36125428895,"245","var4",0.738336197534782
"981","246","var1",9.93278190802528,"246","var1",1.07715202049994
"982","246","var2",104.410101010236,"246","var2",1.13758350022135
"983","246","var3",1183.30277471947,"246","var3",1.06833197908405
"984","246","var4",9877.5087118127,"246","var4",0.895786588459575
"985","247","var1",11.6143456532427,"247","var1",1.25950775956
"986","247","var2",99.8494616000198,"247","var2",1.0878937854014
"987","247","var3",973.405225568129,"247","var3",0.878828270582301
"988","247","var4",10267.7918590114,"247","var4",0.931181182295198
"989","248","var1",9.39099330773368,"248","var1",1.01839822011533
"990","248","var2",105.588825389499,"248","var2",1.15042610253841
"991","248","var3",1177.15070175938,"248","var3",1.06277764724156
"992","248","var4",10864.41739046,"248","var4",0.98528886926337
"993","249","var1",10.3452556458066,"249","var1",1.12188238145706
"994","249","var2",91.3411108118369,"249","var2",0.995192414776506
"995","249","var3",1008.59433928617,"249","var3",0.910598377357825
"996","249","var4",10359.928470366,"249","var4",0.939537007955855
"997","250","var1",10.3355566081302,"250","var1",1.1208305776294
"998","250","var2",90.444083582168,"250","var2",0.985418998547165
"999","250","var3",913.667170661067,"250","var3",0.82489442052383
"1000","250","var4",12484.4010394777,"250","var4",1.13220441939378
"1001","251","var1",9.96464316627188,"251","var1",1.08060718734179
"1002","251","var2",112.981711724115,"251","var2",1.23097410921495
"1003","251","var3",818.610156226079,"251","var3",0.73907323381933
"1004","251","var4",10176.5490322551,"251","var4",0.922906413536583
"1005","252","var1",11.6965468332574,"252","var1",1.268421996071
"1006","252","var2",83.7433903565242,"252","var2",0.912412670808912
"1007","252","var3",1037.92980498265,"252","var3",0.937083581985438
"1008","252","var4",10327.372756986,"252","var4",0.936584545723281
"1009","253","var1",9.40795342647363,"253","var1",1.02023744565535
"1010","253","var2",113.482673488017,"253","var2",1.23643225772111
"1011","253","var3",1090.08221132345,"253","var3",0.984168812131434
"1012","253","var4",11290.2022131588,"253","var4",1.02390309324144
"1013","254","var1",7.77549483484106,"254","var1",0.843206872887131
"1014","254","var2",92.7414148778331,"254","var2",1.0104492030121
"1015","254","var3",1113.31953813834,"254","var3",1.00514837870995
"1016","254","var4",10013.1974144602,"254","var4",0.908092132659375
"1017","255","var1",9.68982425434965,"255","var1",1.05080468598923
"1018","255","var2",82.4177477152012,"255","var2",0.897969344144464
"1019","255","var3",953.524618179782,"255","var3",0.860879281455979
"1020","255","var4",10764.2643630223,"255","var4",0.976206038623598
"1021","256","var1",11.2894662030857,"256","var1",1.2242764860461
"1022","256","var2",82.4692945339938,"256","var2",0.898530964236581
"1023","256","var3",959.082669997735,"256","var3",0.865897307801716
"1024","256","var4",10425.1706063917,"256","var4",0.94545378638242
"1025","257","var1",8.33549552650945,"257","var1",0.903935667911272
"1026","257","var2",81.3325750772217,"257","var2",0.886146019811733
"1027","257","var3",846.801540446618,"257","var3",0.764525516988858
"1028","257","var4",10081.9427118848,"257","var4",0.914326611134601
"1029","258","var1",10.8660500524015,"258","var1",1.17835948450062
"1030","258","var2",114.897018443369,"258","var2",1.25184202621344
"1031","258","var3",826.788601202478,"258","var3",0.74645705349265
"1032","258","var4",10295.5699532205,"258","var4",0.933700364507172
"1033","259","var1",10.5801541482204,"259","var1",1.14735574821677
"1034","259","var2",114.90023774898,"259","var2",1.25187710164111
"1035","259","var3",1120.89435212967,"259","var3",1.01198721674486
"1036","259","var4",12223.3599021759,"259","var4",1.10853072224467
"1037","260","var1",8.84003507627773,"260","var1",0.958650026938518
"1038","260","var2",100.7608223152,"260","var2",1.09782336982194
"1039","260","var3",997.82020511549,"260","var3",0.900871068061004
"1040","260","var4",8678.85774446368,"260","var4",0.787081499745126
"1041","261","var1",8.5864509787133,"261","var1",0.931150316828354
"1042","261","var2",105.985010266612,"261","var2",1.15474267128876
"1043","261","var3",1096.58868909422,"261","var3",0.990043114484327
"1044","261","var4",9291.72232529906,"261","var4",0.842661898413636
"1045","262","var1",11.449089725914,"262","var1",1.24158672216383
"1046","262","var2",91.9063542783558,"262","var2",1.00135093425784
"1047","262","var3",939.087436573358,"262","var3",0.847844829811392
"1048","262","var4",9273.47127484811,"262","var4",0.8410067192894
"1049","263","var1",10.5506525060962,"263","var1",1.14415646792285
"1050","263","var2",86.9218618168368,"263","var2",0.947043196535744
"1051","263","var3",1058.38748599113,"263","var3",0.955553575723465
"1052","263","var4",10495.3913744643,"263","var4",0.951822074592129
"1053","264","var1",9.99961864540676,"264","var1",1.08440007319864
"1054","264","var2",100.981108376786,"264","var2",1.10022346125529
"1055","264","var3",1141.78195676605,"264","var3",1.03084536233215
"1056","264","var4",8633.22902699878,"264","var4",0.78294345296165
"1057","265","var1",9.77631146886269,"265","var1",1.06018371783779
"1058","265","var2",115.232817188744,"265","var2",1.25550066755598
"1059","265","var3",816.456736835946,"265","var3",0.737129042655405
"1060","265","var4",9703.89427696535,"265","var4",0.880041577562926
"1061","266","var1",10.0864283593319,"266","var1",1.09381407821952
"1062","266","var2",87.7539156830287,"266","var2",0.956108705909999
"1063","266","var3",969.640457560219,"266","var3",0.875429290927549
"1064","266","var4",9420.19898988776,"266","var4",0.854313386296501
"1065","267","var1",12.7304663509879,"267","var1",1.38054451198548
"1066","267","var2",98.3268503541848,"267","var2",1.07130441891526
"1067","267","var3",983.768122416232,"267","var3",0.88818429875641
"1068","267","var4",8662.53422552602,"267","var4",0.785601127541218
"1069","268","var1",11.1090271886914,"268","var1",1.20470893178673
"1070","268","var2",98.1486950967843,"268","var2",1.06936335689793
"1071","268","var3",1097.24822043698,"268","var3",0.990638565149809
"1072","268","var4",9672.05882859272,"268","var4",0.877154435822854
"1073","269","var1",9.81256176259697,"269","var1",1.0641148498712
"1074","269","var2",88.8802365602461,"269","var2",0.968380354280033
"1075","269","var3",847.227039440318,"269","var3",0.764909674105488
"1076","269","var4",10462.8630452451,"269","var4",0.948872095816139
"1077","270","var1",10.8644390332279,"270","var1",1.17818477890716
"1078","270","var2",86.1153252496101,"270","var2",0.938255706797444
"1079","270","var3",969.897498574574,"270","var3",0.875661357598429
"1080","270","var4",9156.25611140012,"270","var4",0.830376531613104
"1081","271","var1",10.9141805858744,"271","var1",1.18357895894978
"1082","271","var2",84.0738419056453,"271","var2",0.916013052632754
"1083","271","var3",1021.02700619845,"271","var3",0.92182307481603
"1084","271","var4",8719.03947477395,"271","var4",0.790725561842484
"1085","272","var1",9.13063281531358,"272","var1",0.990163649673179
"1086","272","var2",78.4002476825173,"272","var2",0.854197317251473
"1087","272","var3",830.475162371147,"272","var3",0.749785424957233
"1088","272","var4",10579.873571663,"272","var4",0.959483725057064
"1089","273","var1",11.3967934280902,"273","var1",1.23591549497017
"1090","273","var2",95.6807904720216,"273","var2",1.04247469809877
"1091","273","var3",1033.70338172794,"273","var3",0.933267801936059
"1092","273","var4",8800.90438308486,"273","var4",0.798149851617363
"1093","274","var1",9.51177605042063,"274","var1",1.03149640112157
"1094","274","var2",95.9238872558309,"274","var2",1.04512332009552
"1095","274","var3",922.390738231297,"274","var3",0.832770398173917
"1096","274","var4",9328.49911395459,"274","var4",0.845997167964432
"1097","275","var1",11.2774222801648,"275","var1",1.22297039314795
"1098","275","var2",105.566153498471,"275","var2",1.15017908458801
"1099","275","var3",1087.264124125,"275","var3",0.981624532900229
"1100","275","var4",9866.44975235155,"275","var4",0.89478365666203
"1101","276","var1",10.2753238995404,"276","var1",1.11429869317262
"1102","276","var2",112.403748199339,"276","var2",1.22467700038014
"1103","276","var3",944.862576155646,"276","var3",0.853058851472835
"1104","276","var4",11361.0031949423,"276","var4",1.03032400075789
"1105","277","var1",9.56050590205088,"277","var1",1.03678086811462
"1106","277","var2",83.4788317529385,"277","var2",0.909530214998902
"1107","277","var3",1300.1552220816,"277","var3",1.17383093422745
"1108","277","var4",9913.25283601287,"277","var4",0.899028206159842
"1109","278","var1",10.5112426545946,"278","var1",1.13988270035546
"1110","278","var2",94.6168084027757,"278","var2",1.0308822522071
"1111","278","var3",1069.71322964919,"278","var3",0.965778899618005
"1112","278","var4",10247.6822947407,"278","var4",0.929357455432579
"1113","279","var1",9.98666959177107,"279","var1",1.08299582417592
"1114","279","var2",88.4488124787994,"279","var2",0.963679842433926
"1115","279","var3",1157.45765367384,"279","var3",1.04499799398214
"1116","279","var4",11857.6216487082,"279","var4",1.07536209320046
"1117","280","var1",9.50361854041382,"280","var1",1.03061176694078
"1118","280","var2",94.1505109863397,"280","var2",1.02580178353595
"1119","280","var3",1026.19604520409,"280","var3",0.926489885195289
"1120","280","var4",9508.38146478711,"280","var4",0.862310613194164
"1121","281","var1",9.05609492190643,"281","var1",0.982080451710034
"1122","281","var2",97.1781952311583,"281","var2",1.05878943135413
"1123","281","var3",924.15948671766,"281","var3",0.834367293416038
"1124","281","var4",10808.7887442091,"281","var4",0.980243933672869
"1125","282","var1",9.63953635232137,"282","var1",1.04535125755618
"1126","282","var2",104.775663455345,"282","var2",1.14156642717796
"1127","282","var3",1147.33233540626,"282","var3",1.03585646103321
"1128","282","var4",10623.6855748213,"282","var4",0.963457014880212
"1129","283","var1",9.64410723787024,"283","var1",1.04584694332177
"1130","283","var2",94.8828643116474,"283","var2",1.03378102166657
"1131","283","var3",1157.25027712503,"283","var3",1.04481076633125
"1132","283","var4",9871.49485667265,"283","var4",0.89524119478425
"1133","284","var1",8.59064365696605,"284","var1",0.931604988227875
"1134","284","var2",79.7509074064437,"284","var2",0.868913213524781
"1135","284","var3",1124.08179293429,"284","var3",1.01486496284312
"1136","284","var4",10454.2476076835,"284","var4",0.948090765862749
"1137","285","var1",10.5484064052191,"285","var1",1.1439128914384
"1138","285","var2",90.8045326685629,"285","var2",0.989346213724482
"1139","285","var3",1138.17768308518,"285","var3",1.02759128322669
"1140","285","var4",9479.21105871373,"285","var4",0.859665162878418
"1141","286","var1",10.6642599377611,"286","var1",1.15647652847536
"1142","286","var2",94.3740581237453,"286","var2",1.02823740549756
"1143","286","var3",815.953853752776,"286","var3",0.736675020159245
"1144","286","var4",9083.13919371332,"286","var4",0.823745592966095
"1145","287","var1",11.1484296237298,"287","var1",1.20898189508213
"1146","287","var2",100.687151674499,"287","var2",1.09702070317856
"1147","287","var3",1237.97336933873,"287","var3",1.11769072799862
"1148","287","var4",10691.0459529564,"287","var4",0.969565895680774
"1149","288","var1",9.86801719761363,"288","var1",1.07012866699001
"1150","288","var2",114.664269386203,"288","var2",1.24930614621178
"1151","288","var3",1088.0007441558,"288","var3",0.982289582245284
"1152","288","var4",8389.24663519144,"288","var4",0.760816805364779
"1153","289","var1",10.5290858900542,"289","var1",1.14181769473121
"1154","289","var2",105.27161321047,"289","var2",1.1469699681468
"1155","289","var3",981.408635860505,"289","var3",0.886054062103919
"1156","289","var4",10057.9976072813,"289","var4",0.912155040935178
"1157","290","var1",10.0834730100268,"290","var1",1.0934935878972
"1158","290","var2",87.620707971967,"290","var2",0.954657362670793
"1159","290","var3",889.732959027403,"290","var3",0.803285679102201
"1160","290","var4",11536.4337887856,"290","var4",1.04623371825399
"1161","291","var1",10.6936499915521,"291","var1",1.15966370766813
"1162","291","var2",114.726544444212,"291","var2",1.24998465411266
"1163","291","var3",817.468345563142,"291","var3",0.738042362539946
"1164","291","var4",9209.58941044654,"291","var4",0.83521330325239
"1165","292","var1",8.47018516076859,"292","var1",0.918541969854276
"1166","292","var2",86.2471172904914,"292","var2",0.939691625829382
"1167","292","var3",959.896593114102,"292","var3",0.866632149392818
"1168","292","var4",9336.30723129034,"292","var4",0.846705282428773
"1169","293","var1",9.7427586987327,"293","var1",1.05654511643955
"1170","293","var2",107.597060204605,"293","var2",1.17230650269252
"1171","293","var3",1095.03001550867,"293","var3",0.988635883070712
"1172","293","var4",9445.3094226388,"293","var4",0.856590639553883
"1173","294","var1",9.24730487595635,"294","var1",1.00281605128845
"1174","294","var2",91.4384266815332,"294","var2",0.996252704217902
"1175","294","var3",866.545050819736,"294","var3",0.782350729573169
"1176","294","var4",9273.5912500159,"294","var4",0.841017599780562
"1177","295","var1",9.79178884497273,"295","var1",1.06186214862418
"1178","295","var2",100.045896498298,"295","var2",1.09003401031246
"1179","295","var3",1008.23398239558,"295","var3",0.910273033077113
"1180","295","var4",9351.19487260727,"295","var4",0.848055435571089
"1181","296","var1",11.0208076252396,"296","var1",1.19514203684232
"1182","296","var2",96.2139267250168,"296","var2",1.0482833985876
"1183","296","var3",1007.57832550478,"296","var3",0.909681080418236
"1184","296","var4",10056.6805760203,"296","var4",0.912035599993682
"1185","297","var1",10.5128699662508,"297","var1",1.14005917277322
"1186","297","var2",111.371141500568,"297","var2",1.21342639980247
"1187","297","var3",1029.4486195504,"297","var3",0.929426436399889
"1188","297","var4",8035.97586600864,"297","var4",0.728778846567507
